System,River,ReturnYear,Total_Returns,Label,ReturnsByAgeClass,Age,FW_Winters,Mar_Winters,Euro,GR,GRShort,BroodYear,RecruitsByAgeClass,MarineEntryYear,Total_Recruits,PercOfBrdYr,Total_Spawners_BroodYear,TotRecPerTotSpn
Fraser River,Stellako,1980,284339,AgeClass_1.3,64645,5,1,3,1.3,5_2,52,1975,64645,1977,1904124,3.39,176079,10.814
Fraser River,Stellako,1980,284339,AgeClass_2.2,2919,5,2,2,2.2,5_3,53,1975,2919,1978,1904124,0.15,176079,10.814
Fraser River,Stellako,1980,284339,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1976,0,1977,244357,0,150741,1.621
Fraser River,Stellako,1980,284339,AgeClass_1.2,216701,4,1,2,1.2,4_2,42,1976,216701,1978,244357,88.68,150741,1.621
Fraser River,Stellako,1980,284339,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1976,0,1979,244357,0,150741,1.621
Fraser River,Stellako,1980,284339,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1977,0,1978,265700,0,23452,11.33
Fraser River,Stellako,1980,284339,AgeClass_1.1,74,3,1,1,1.1,3_2,32,1977,74,1979,265700,0.03,23452,11.33
Fraser River,Stellako,1980,284339,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1978,0,1979,437405,0,60421,7.239
Fraser River,Stellako,1981,237504,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1974,0,1976,303122,0,41473,7.309
Fraser River,Stellako,1981,237504,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1975,0,1977,1904124,0,176079,10.814
Fraser River,Stellako,1981,237504,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1975,0,1978,1904124,0,176079,10.814
Fraser River,Stellako,1981,237504,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1975,0,1979,1904124,0,176079,10.814
Fraser River,Stellako,1981,237504,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1976,0,1977,244357,0,150741,1.621
Fraser River,Stellako,1981,237504,AgeClass_1.3,27506,5,1,3,1.3,5_2,52,1976,27506,1978,244357,11.26,150741,1.621
Fraser River,Stellako,1981,237504,AgeClass_2.2,0,5,2,2,2.2,5_3,53,1976,0,1979,244357,0,150741,1.621
Fraser River,Stellako,1981,237504,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1977,0,1978,265700,0,23452,11.33
Fraser River,Stellako,1981,237504,AgeClass_1.2,209138,4,1,2,1.2,4_2,42,1977,209138,1979,265700,78.71,23452,11.33
Fraser River,Stellako,1981,237504,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1977,0,1980,265700,0,23452,11.33
Fraser River,Stellako,1981,237504,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1978,0,1979,437405,0,60421,7.239
Fraser River,Stellako,1981,237504,AgeClass_1.1,860,3,1,1,1.1,3_2,32,1978,860,1980,437405,0.2,60421,7.239
Fraser River,Stellako,1981,237504,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1979,0,1980,623924,0,290116,2.151
Fraser River,Stellako,1982,445024,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1975,0,1977,1904124,0,176079,10.814
Fraser River,Stellako,1982,445024,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1976,0,1978,244357,0,150741,1.621
Fraser River,Stellako,1982,445024,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1976,0,1979,244357,0,150741,1.621
Fraser River,Stellako,1982,445024,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1976,0,1980,244357,0,150741,1.621
Fraser River,Stellako,1982,445024,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1977,0,1978,265700,0,23452,11.33
Fraser River,Stellako,1982,445024,AgeClass_1.3,56488,5,1,3,1.3,5_2,52,1977,56488,1979,265700,21.26,23452,11.33
Fraser River,Stellako,1982,445024,AgeClass_2.2,0,5,2,2,2.2,5_3,53,1977,0,1980,265700,0,23452,11.33
Fraser River,Stellako,1982,445024,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1978,0,1979,437405,0,60421,7.239
Fraser River,Stellako,1982,445024,AgeClass_1.2,388505,4,1,2,1.2,4_2,42,1978,388505,1980,437405,88.82,60421,7.239
Fraser River,Stellako,1982,445024,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1978,0,1981,437405,0,60421,7.239
Fraser River,Stellako,1982,445024,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1979,0,1980,623924,0,290116,2.151
Fraser River,Stellako,1982,445024,AgeClass_1.1,31,3,1,1,1.1,3_2,32,1979,31,1981,623924,0,290116,2.151
Fraser River,Stellako,1982,445024,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1980,0,1981,755406,0,72073,10.481
Fraser River,Stellako,1983,526984,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1976,0,1978,244357,0,150741,1.621
Fraser River,Stellako,1983,526984,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1977,0,1979,265700,0,23452,11.33
Fraser River,Stellako,1983,526984,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1977,0,1980,265700,0,23452,11.33
Fraser River,Stellako,1983,526984,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1977,0,1981,265700,0,23452,11.33
Fraser River,Stellako,1983,526984,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1978,0,1979,437405,0,60421,7.239
Fraser River,Stellako,1983,526984,AgeClass_1.3,48040,5,1,3,1.3,5_2,52,1978,48040,1980,437405,10.98,60421,7.239
Fraser River,Stellako,1983,526984,AgeClass_2.2,0,5,2,2,2.2,5_3,53,1978,0,1981,437405,0,60421,7.239
Fraser River,Stellako,1983,526984,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1979,0,1980,623924,0,290116,2.151
Fraser River,Stellako,1983,526984,AgeClass_1.2,478737,4,1,2,1.2,4_2,42,1979,478737,1981,623924,76.73,290116,2.151
Fraser River,Stellako,1983,526984,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1979,0,1982,623924,0,290116,2.151
Fraser River,Stellako,1983,526984,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1980,0,1981,755406,0,72073,10.481
Fraser River,Stellako,1983,526984,AgeClass_1.1,207,3,1,1,1.1,3_2,32,1980,207,1982,755406,0.03,72073,10.481
Fraser River,Stellako,1983,526984,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1981,0,1982,285898,0,22021,12.983
Fraser River,Stellako,1984,681128,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1977,0,1979,265700,0,23452,11.33
Fraser River,Stellako,1984,681128,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1978,0,1980,437405,0,60421,7.239
Fraser River,Stellako,1984,681128,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1978,0,1981,437405,0,60421,7.239
Fraser River,Stellako,1984,681128,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1978,0,1982,437405,0,60421,7.239
Fraser River,Stellako,1984,681128,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1979,0,1980,623924,0,290116,2.151
Fraser River,Stellako,1984,681128,AgeClass_1.3,145156,5,1,3,1.3,5_2,52,1979,145156,1981,623924,23.27,290116,2.151
Fraser River,Stellako,1984,681128,AgeClass_2.2,0,5,2,2,2.2,5_3,53,1979,0,1982,623924,0,290116,2.151
Fraser River,Stellako,1984,681128,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1980,0,1981,755406,0,72073,10.481
Fraser River,Stellako,1984,681128,AgeClass_1.2,535944,4,1,2,1.2,4_2,42,1980,535944,1982,755406,70.95,72073,10.481
Fraser River,Stellako,1984,681128,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1980,0,1983,755406,0,72073,10.481
Fraser River,Stellako,1984,681128,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1981,0,1982,285898,0,22021,12.983
Fraser River,Stellako,1984,681128,AgeClass_1.1,28,3,1,1,1.1,3_2,32,1981,28,1983,285898,0.01,22021,12.983
Fraser River,Stellako,1984,681128,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1982,0,1983,357773,0,69434,5.153
Fraser River,Stellako,1985,455291,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1978,0,1980,437405,0,60421,7.239
Fraser River,Stellako,1985,455291,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1979,0,1981,623924,0,290116,2.151
Fraser River,Stellako,1985,455291,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1979,0,1982,623924,0,290116,2.151
Fraser River,Stellako,1985,455291,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1979,0,1983,623924,0,290116,2.151
Fraser River,Stellako,1985,455291,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1980,0,1981,755406,0,72073,10.481
Fraser River,Stellako,1985,455291,AgeClass_1.3,219255,5,1,3,1.3,5_2,52,1980,219255,1982,755406,29.02,72073,10.481
Fraser River,Stellako,1985,455291,AgeClass_2.2,0,5,2,2,2.2,5_3,53,1980,0,1983,755406,0,72073,10.481
Fraser River,Stellako,1985,455291,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1981,0,1982,285898,0,22021,12.983
Fraser River,Stellako,1985,455291,AgeClass_1.2,234136,4,1,2,1.2,4_2,42,1981,234136,1983,285898,81.89,22021,12.983
Fraser River,Stellako,1985,455291,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1981,0,1984,285898,0,22021,12.983
Fraser River,Stellako,1985,455291,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1982,0,1983,357773,0,69434,5.153
Fraser River,Stellako,1985,455291,AgeClass_1.1,1900,3,1,1,1.1,3_2,32,1982,1900,1984,357773,0.53,69434,5.153
Fraser River,Stellako,1985,455291,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1983,0,1984,1257480,0,121739,10.329
Fraser River,Stellako,1986,362232,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1979,0,1981,623924,0,290116,2.151
Fraser River,Stellako,1986,362232,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1980,0,1982,755406,0,72073,10.481
Fraser River,Stellako,1986,362232,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1980,0,1983,755406,0,72073,10.481
Fraser River,Stellako,1986,362232,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1980,0,1984,755406,0,72073,10.481
Fraser River,Stellako,1986,362232,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1981,0,1982,285898,0,22021,12.983
Fraser River,Stellako,1986,362232,AgeClass_1.3,51734,5,1,3,1.3,5_2,52,1981,51734,1983,285898,18.1,22021,12.983
Fraser River,Stellako,1986,362232,AgeClass_2.2,0,5,2,2,2.2,5_3,53,1981,0,1984,285898,0,22021,12.983
Fraser River,Stellako,1986,362232,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1982,0,1983,357773,0,69434,5.153
Fraser River,Stellako,1986,362232,AgeClass_1.2,309369,4,1,2,1.2,4_2,42,1982,309369,1984,357773,86.47,69434,5.153
Fraser River,Stellako,1986,362232,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1982,0,1985,357773,0,69434,5.153
Fraser River,Stellako,1986,362232,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1983,0,1984,1257480,0,121739,10.329
Fraser River,Stellako,1986,362232,AgeClass_1.1,1129,3,1,1,1.1,3_2,32,1983,1129,1985,1257480,0.09,121739,10.329
Fraser River,Stellako,1986,362232,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1984,0,1985,1011189,0,60973,16.584
Fraser River,Stellako,1987,1144418,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1980,0,1982,755406,0,72073,10.481
Fraser River,Stellako,1987,1144418,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1981,0,1983,285898,0,22021,12.983
Fraser River,Stellako,1987,1144418,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1981,0,1984,285898,0,22021,12.983
Fraser River,Stellako,1987,1144418,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1981,0,1985,285898,0,22021,12.983
Fraser River,Stellako,1987,1144418,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1982,0,1983,357773,0,69434,5.153
Fraser River,Stellako,1987,1144418,AgeClass_1.3,46504,5,1,3,1.3,5_2,52,1982,46504,1984,357773,13,69434,5.153
Fraser River,Stellako,1987,1144418,AgeClass_2.2,0,5,2,2,2.2,5_3,53,1982,0,1985,357773,0,69434,5.153
Fraser River,Stellako,1987,1144418,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1983,0,1984,1257480,0,121739,10.329
Fraser River,Stellako,1987,1144418,AgeClass_1.2,1097744,4,1,2,1.2,4_2,42,1983,1097744,1985,1257480,87.3,121739,10.329
Fraser River,Stellako,1987,1144418,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1983,0,1986,1257480,0,121739,10.329
Fraser River,Stellako,1987,1144418,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1984,0,1985,1011189,0,60973,16.584
Fraser River,Stellako,1987,1144418,AgeClass_1.1,170,3,1,1,1.1,3_2,32,1984,170,1986,1011189,0.02,60973,16.584
Fraser River,Stellako,1987,1144418,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1985,0,1986,128742,0,42296,3.044
Fraser River,Stellako,1988,903283,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1981,0,1983,285898,0,22021,12.983
Fraser River,Stellako,1988,903283,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1982,0,1984,357773,0,69434,5.153
Fraser River,Stellako,1988,903283,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1982,0,1985,357773,0,69434,5.153
Fraser River,Stellako,1988,903283,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1982,0,1986,357773,0,69434,5.153
Fraser River,Stellako,1988,903283,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1983,0,1984,1257480,0,121739,10.329
Fraser River,Stellako,1988,903283,AgeClass_1.3,158607,5,1,3,1.3,5_2,52,1983,158607,1985,1257480,12.61,121739,10.329
Fraser River,Stellako,1988,903283,AgeClass_2.2,0,5,2,2,2.2,5_3,53,1983,0,1986,1257480,0,121739,10.329
Fraser River,Stellako,1988,903283,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1984,0,1985,1011189,0,60973,16.584
Fraser River,Stellako,1988,903283,AgeClass_1.2,744589,4,1,2,1.2,4_2,42,1984,744589,1986,1011189,73.63,60973,16.584
Fraser River,Stellako,1988,903283,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1984,0,1987,1011189,0,60973,16.584
Fraser River,Stellako,1988,903283,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1985,0,1986,128742,0,42296,3.044
Fraser River,Stellako,1988,903283,AgeClass_1.1,87,3,1,1,1.1,3_2,32,1985,87,1987,128742,0.07,42296,3.044
Fraser River,Stellako,1988,903283,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1986,0,1987,561845,0,77378,7.261
Fraser River,Stellako,1989,364112,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1982,0,1984,357773,0,69434,5.153
Fraser River,Stellako,1989,364112,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1983,0,1985,1257480,0,121739,10.329
Fraser River,Stellako,1989,364112,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1983,0,1986,1257480,0,121739,10.329
Fraser River,Stellako,1989,364112,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1983,0,1987,1257480,0,121739,10.329
Fraser River,Stellako,1989,364112,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1984,0,1985,1011189,0,60973,16.584
Fraser River,Stellako,1989,364112,AgeClass_1.3,266430,5,1,3,1.3,5_2,52,1984,266430,1986,1011189,26.35,60973,16.584
Fraser River,Stellako,1989,364112,AgeClass_2.2,0,5,2,2,2.2,5_3,53,1984,0,1987,1011189,0,60973,16.584
Fraser River,Stellako,1989,364112,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1985,0,1986,128742,0,42296,3.044
Fraser River,Stellako,1989,364112,AgeClass_1.2,97659,4,1,2,1.2,4_2,42,1985,97659,1987,128742,75.86,42296,3.044
Fraser River,Stellako,1989,364112,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1985,0,1988,128742,0,42296,3.044
Fraser River,Stellako,1989,364112,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1986,0,1987,561845,0,77378,7.261
Fraser River,Stellako,1989,364112,AgeClass_1.1,23,3,1,1,1.1,3_2,32,1986,23,1988,561845,0,77378,7.261
Fraser River,Stellako,1989,364112,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1987,0,1988,435676,0,211111,2.064
Fraser River,Stellako,1990,476408,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1983,0,1985,1257480,0,121739,10.329
Fraser River,Stellako,1990,476408,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1984,0,1986,1011189,0,60973,16.584
Fraser River,Stellako,1990,476408,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1984,0,1987,1011189,0,60973,16.584
Fraser River,Stellako,1990,476408,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1984,0,1988,1011189,0,60973,16.584
Fraser River,Stellako,1990,476408,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1985,0,1986,128742,0,42296,3.044
Fraser River,Stellako,1990,476408,AgeClass_1.3,30996,5,1,3,1.3,5_2,52,1985,30996,1987,128742,24.08,42296,3.044
Fraser River,Stellako,1990,476408,AgeClass_2.2,0,5,2,2,2.2,5_3,53,1985,0,1988,128742,0,42296,3.044
Fraser River,Stellako,1990,476408,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1986,0,1987,561845,0,77378,7.261
Fraser River,Stellako,1990,476408,AgeClass_1.2,445398,4,1,2,1.2,4_2,42,1986,445398,1988,561845,79.27,77378,7.261
Fraser River,Stellako,1990,476408,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1986,0,1989,561845,0,77378,7.261
Fraser River,Stellako,1990,476408,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1987,0,1988,435676,0,211111,2.064
Fraser River,Stellako,1990,476408,AgeClass_1.1,14,3,1,1,1.1,3_2,32,1987,14,1989,435676,0,211111,2.064
Fraser River,Stellako,1990,476408,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1988,0,1989,991499,0,367751,2.696
Fraser River,Stellako,1991,470053,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1984,0,1986,1011189,0,60973,16.584
Fraser River,Stellako,1991,470053,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1985,0,1987,128742,0,42296,3.044
Fraser River,Stellako,1991,470053,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1985,0,1988,128742,0,42296,3.044
Fraser River,Stellako,1991,470053,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1985,0,1989,128742,0,42296,3.044
Fraser River,Stellako,1991,470053,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1986,0,1987,561845,0,77378,7.261
Fraser River,Stellako,1991,470053,AgeClass_1.3,116424,5,1,3,1.3,5_2,52,1986,116424,1988,561845,20.72,77378,7.261
Fraser River,Stellako,1991,470053,AgeClass_2.2,0,5,2,2,2.2,5_3,53,1986,0,1989,561845,0,77378,7.261
Fraser River,Stellako,1991,470053,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1987,0,1988,435676,0,211111,2.064
Fraser River,Stellako,1991,470053,AgeClass_1.2,353471,4,1,2,1.2,4_2,42,1987,353471,1989,435676,81.13,211111,2.064
Fraser River,Stellako,1991,470053,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1987,0,1990,435676,0,211111,2.064
Fraser River,Stellako,1991,470053,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1988,0,1989,991499,0,367751,2.696
Fraser River,Stellako,1991,470053,AgeClass_1.1,158,3,1,1,1.1,3_2,32,1988,158,1990,991499,0.02,367751,2.696
Fraser River,Stellako,1991,470053,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1989,0,1990,222287,0,43189,5.147
Fraser River,Stellako,1992,648446,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1985,0,1987,128742,0,42296,3.044
Fraser River,Stellako,1992,648446,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1986,0,1988,561845,0,77378,7.261
Fraser River,Stellako,1992,648446,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1986,0,1989,561845,0,77378,7.261
Fraser River,Stellako,1992,648446,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1986,0,1990,561845,0,77378,7.261
Fraser River,Stellako,1992,648446,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1987,0,1988,435676,0,211111,2.064
Fraser River,Stellako,1992,648446,AgeClass_1.3,82191,5,1,3,1.3,5_2,52,1987,82191,1989,435676,18.87,211111,2.064
Fraser River,Stellako,1992,648446,AgeClass_2.2,0,5,2,2,2.2,5_3,53,1987,0,1990,435676,0,211111,2.064
Fraser River,Stellako,1992,648446,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1988,0,1989,991499,0,367751,2.696
Fraser River,Stellako,1992,648446,AgeClass_1.2,566227,4,1,2,1.2,4_2,42,1988,566227,1990,991499,57.11,367751,2.696
Fraser River,Stellako,1992,648446,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1988,0,1991,991499,0,367751,2.696
Fraser River,Stellako,1992,648446,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1989,0,1990,222287,0,43189,5.147
Fraser River,Stellako,1992,648446,AgeClass_1.1,28,3,1,1,1.1,3_2,32,1989,28,1991,222287,0.01,43189,5.147
Fraser River,Stellako,1992,648446,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1990,0,1991,951836,0,93928,10.134
Fraser River,Stellako,1993,553471,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1986,0,1988,561845,0,77378,7.261
Fraser River,Stellako,1993,553471,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1987,0,1989,435676,0,211111,2.064
Fraser River,Stellako,1993,553471,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1987,0,1990,435676,0,211111,2.064
Fraser River,Stellako,1993,553471,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1987,0,1991,435676,0,211111,2.064
Fraser River,Stellako,1993,553471,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1988,0,1989,991499,0,367751,2.696
Fraser River,Stellako,1993,553471,AgeClass_1.3,425114,5,1,3,1.3,5_2,52,1988,425114,1990,991499,42.88,367751,2.696
Fraser River,Stellako,1993,553471,AgeClass_2.2,0,5,2,2,2.2,5_3,53,1988,0,1991,991499,0,367751,2.696
Fraser River,Stellako,1993,553471,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1989,0,1990,222287,0,43189,5.147
Fraser River,Stellako,1993,553471,AgeClass_1.2,127212,4,1,2,1.2,4_2,42,1989,127212,1991,222287,57.23,43189,5.147
Fraser River,Stellako,1993,553471,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1989,0,1992,222287,0,43189,5.147
Fraser River,Stellako,1993,553471,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1990,0,1991,951836,0,93928,10.134
Fraser River,Stellako,1993,553471,AgeClass_1.1,1145,3,1,1,1.1,3_2,32,1990,1145,1992,951836,0.12,93928,10.134
Fraser River,Stellako,1993,553471,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1991,0,1992,336569,0,94931,3.545
Fraser River,Stellako,1994,956333,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1987,0,1989,435676,0,211111,2.064
Fraser River,Stellako,1994,956333,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1988,0,1990,991499,0,367751,2.696
Fraser River,Stellako,1994,956333,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1988,0,1991,991499,0,367751,2.696
Fraser River,Stellako,1994,956333,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1988,0,1992,991499,0,367751,2.696
Fraser River,Stellako,1994,956333,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1989,0,1990,222287,0,43189,5.147
Fraser River,Stellako,1994,956333,AgeClass_1.3,95047,5,1,3,1.3,5_2,52,1989,95047,1991,222287,42.76,43189,5.147
Fraser River,Stellako,1994,956333,AgeClass_2.2,0,5,2,2,2.2,5_3,53,1989,0,1992,222287,0,43189,5.147
Fraser River,Stellako,1994,956333,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1990,0,1991,951836,0,93928,10.134
Fraser River,Stellako,1994,956333,AgeClass_1.2,861027,4,1,2,1.2,4_2,42,1990,861027,1992,951836,90.46,93928,10.134
Fraser River,Stellako,1994,956333,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1990,0,1993,951836,0,93928,10.134
Fraser River,Stellako,1994,956333,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1991,0,1992,336569,0,94931,3.545
Fraser River,Stellako,1994,956333,AgeClass_1.1,259,3,1,1,1.1,3_2,32,1991,259,1993,336569,0.08,94931,3.545
Fraser River,Stellako,1994,956333,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1992,0,1993,868461,0,97985,8.863
Fraser River,Stellako,1995,388978,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1988,0,1990,991499,0,367751,2.696
Fraser River,Stellako,1995,388978,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1989,0,1991,222287,0,43189,5.147
Fraser River,Stellako,1995,388978,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1989,0,1992,222287,0,43189,5.147
Fraser River,Stellako,1995,388978,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1989,0,1993,222287,0,43189,5.147
Fraser River,Stellako,1995,388978,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1990,0,1991,951836,0,93928,10.134
Fraser River,Stellako,1995,388978,AgeClass_1.3,89664,5,1,3,1.3,5_2,52,1990,89664,1992,951836,9.42,93928,10.134
Fraser River,Stellako,1995,388978,AgeClass_2.2,0,5,2,2,2.2,5_3,53,1990,0,1993,951836,0,93928,10.134
Fraser River,Stellako,1995,388978,AgeClass_0.3,0,4,0,3,0.3,4_1,41,1991,0,1992,336569,0,94931,3.545
Fraser River,Stellako,1995,388978,AgeClass_1.2,299039,4,1,2,1.2,4_2,42,1991,299039,1993,336569,88.85,94931,3.545
Fraser River,Stellako,1995,388978,AgeClass_2.1,0,4,2,1,2.1,4_3,43,1991,0,1994,336569,0,94931,3.545
Fraser River,Stellako,1995,388978,AgeClass_0.2,0,3,0,2,0.2,3_1,31,1992,0,1993,868461,0,97985,8.863
Fraser River,Stellako,1995,388978,AgeClass_1.1,275,3,1,1,1.1,3_2,32,1992,275,1994,868461,0.03,97985,8.863
Fraser River,Stellako,1995,388978,AgeClass_0.1,0,2,0,1,0.1,2_1,21,1993,0,1994,309844,0,91443,3.388
Fraser River,Stellako,1996,771677,AgeClass_1.5,0,7,1,5,1.5,7_2,72,1989,0,1991,222287,0,43189,5.147
Fraser River,Stellako,1996,771677,AgeClass_1.4,0,6,1,4,1.4,6_2,62,1990,0,1992,951836,0,93928,10.134
Fraser River,Stellako,1996,771677,AgeClass_2.3,0,6,2,3,2.3,6_3,63,1990,0,1993,951836,0,93928,10.134
Fraser River,Stellako,1996,771677,AgeClass_3.2,0,6,3,2,3.2,6_4,64,1990,0,1994,951836,0,93928,10.134
Fraser River,Stellako,1996,771677,AgeClass_0.4,0,5,0,4,0.4,5_1,51,1991,0,1992,336569,0,94931,3.545
Fraser River,Stellako,1996,771677,AgeClass_1.3,37271,5,1,3,1.3,5_2,52,1991,37271,1993,336569,11.07,94931,3.545
Fraser River,Stellako,1996,771677,AgeClass_2.2,0,5,2,2,2.2,5_3,53,1991,0,1994,336569,0,94931,3.545
